"","municipality","code","DP","state","eb_ntp_2003","eb_ntp_2004","eb_ntp_2005","eb_ntp_2006","eb_ntp_2007","eb_ntp_2008","eb_ntp_2009","eb_ntp_2010","eb_ntp_2011","eb_ntp_2012","eb_ntp_2013","eb_ntp_2014","eb_ntp_2015","eb_ntp_2016","eb_ntp_2017","eb_ntp_2018","eb_nmr_2003","eb_nmr_2004","eb_nmr_2005","eb_nmr_2006","eb_nmr_2007","eb_nmr_2008","eb_nmr_2009","eb_nmr_2010","eb_nmr_2011","eb_nmr_2012","eb_nmr_2013","eb_nmr_2014","eb_nmr_2015","eb_nmr_2016","eb_nmr_2017","eb_nmr_2018","eb_ndvr_2010","eb_ndvr_2011","eb_ndvr_2012","eb_ndvr_2013","eb_ndvr_2014","eb_ndvr_2015","eb_ndvr_2016","eb_ndvr_2017","eb_ndvr_2018","eb_npir_2010","eb_npir_2011","eb_npir_2012","eb_npir_2013","eb_npir_2014","eb_npir_2015","eb_npir_2016","eb_npir_2017","eb_npir_2018","eb_nubr_1998","eb_nubr_1999","eb_nubr_2000","eb_nubr_2001","eb_nubr_2002","eb_nubr_2003","eb_nubr_2004","eb_nubr_2005","eb_nubr_2006","eb_nubr_2007","eb_nubr_2008","eb_nubr_2009","eb_nubr_2010","eb_nubr_2011","eb_nubr_2012","eb_nubr_2013","eb_nubr_2014","eb_nubr_2015","nimr2005","nimr2006","nimr2007","nimr2008","nimr2009","nimr2010","nimr2011","nimr2012","nimr2013","nimr2014","nimr2015","Litr2005","Litr2018","nmpr_2005","nmpr_2018","nmrpr_2005","nmrpr_2018"
"17","Altamira",41026,41,"Huila",9980.09916372307,9983.21916565437,9987.6666117177,9992.40813694614,9986.47812861783,9983.48350174656,9990.38483788857,9988.74645060397,9980.4246663245,9984.55098213042,9980.13696390013,9978.51624869409,9986.8663971673,9972.64053196669,9967.01966627046,9990.39029413448,9989.13693039193,9992.93401129705,9997.61767625675,9997.12257662011,9994.96002602641,9994.78321772092,9996.73628168441,9997.28014478696,9997.06521660403,9996.96540349558,9997.3328366329,9997.8955638519,9998.33527095821,9998.08483575696,9998.41880749201,9997.9637176977,9993.60433213512,9991.86679477565,9994.22369319191,9988.99769066612,9985.34943203342,9988.4904563866,9986.60252021914,9988.54557599017,9981.49743627333,9979.25723925468,9983.55277458533,9973.80395434741,9968.64690393628,9972.80361863551,9977.93690911508,9974.72086561079,9965.74689788264,9957.07304295113,95.6955842179458,95.7008087976788,94.8273222724387,95.2667126020026,95.6138505186589,95.5784243069284,95.3714365476007,95.4773680674788,94.1252330790588,93.8034823819886,94.0820969722289,93.4893188018134,93.908439405284,93.8390046469795,93.6988208111165,93.3707806137883,93.6310260009847,92.9538009259771,983.72,983.9,984.08,984.26,984.44,984.62,986.002724000036,987.402451600032,987.402451600032,988.662206440029,989.20718641,92.43311,83.53156,50.52836,69.6,25.02106,57
"18","San Pedro de Urabá",5665,5,"Antioquia",9999.42214087096,9999.45425992685,9997.57936886902,9997.041915587,9998.88951874154,9998.88130210717,9997.0937211862,9996.93744982812,9998.55836731718,9997.97188807618,9998.57083617151,9996.9671036775,9997.72607014672,9997.02397353651,9998.4305626128,9996.05734590373,9998.94154652764,9999.10649867181,9998.66573775983,9997.24993457424,9997.60023199755,9995.46618795767,9998.0019689927,9999.15711984313,9997.76231985251,9997.8070733255,9998.21071366658,9998.88976477148,9998.2291843318,9997.92489161675,9997.40584062745,9995.7645555305,9999.26803892132,9998.82637487756,9998.73167406175,9999.14730820746,9996.49327227359,9993.60327721454,9996.74234861163,9994.60248956423,9997.29092442353,9994.80364946973,9993.65670336695,9992.54701347492,9996.47792267515,9991.22222245588,9992.58086654534,9990.50660515204,9987.71142402365,9993.252383665,93.7145465019145,94.2796276087652,92.8482233650763,94.4674018478493,93.6486948312695,94.4107240300966,94.1666074442916,94.1862610877341,92.6350580756724,94.15243597295,91.7745829904499,91.7663831414711,91.102342199723,88.9756503206947,90.3998393846344,90.8792028727988,90.9663561287277,91.4199834809499,963.77,964.57,965.38,966.18,966.99,967.79,967.79,968.771965847728,969.036501266307,970.919573238721,969.30289153,76.52048,85.03653,12.89741,37.7,7.77027,23.2
"19","Tangua",52788,52,"Nariño",9998.8689944482,9999.56324308738,9999.46638156047,9999.47305297939,9997.822802233,9997.70601711546,9999.45466887708,9997.88698889921,9996.37003047234,9995.55838905701,9992.62150729381,9994.57064112654,9996.39627076426,9984.96984943415,9987.89769161114,9998.42893478638,9995.16869312163,9997.69321369333,9998.12888776046,9997.49391252734,9999.14462693341,9996.69593438932,9998.39173419716,9998.39589183943,9998.33202307368,9998.30301858271,9998.31281063239,9996.98493003529,9999.02563694309,9996.36968003728,9998.48257766021,9997.76390213586,9998.05549676229,9993.06295066186,9996.54083475823,9996.52858777942,9996.4566838371,9995.43729297948,9987.48653780382,9988.03146380115,9993.05768090324,9997.89422696711,9987.73418762231,9977.34197785686,9968.56420457024,9991.84081617116,9988.30298445339,9971.7612739802,9967.41333425123,9978.20287132225,93.2684608486505,92.9158456749646,92.7369961454132,93.9532306602767,92.558657708994,92.891622901275,92.5226602262765,92.1869130320222,91.9792684905004,91.5097793067887,89.7002689467688,90.8282964135631,89.7619126221881,91.5476000757857,90.400067443735,90.3558230406069,90.8585439976592,90.576443263113,974.23,974.4,974.57,974.74,974.91,975.08,977.572,977.900211813267,978.80024469283,979.101011046566,980.45199806,89.52852,91.83844,27.41981,54,22.91374,48
"20","Alvarado",73026,73,"Tolima",9992.87430927754,9991.86061416593,9994.96463187942,9997.58199698121,9997.75771926179,9997.94159056515,9992.81882786148,9995.87035039237,9996.85002095988,9981.15307929862,9984.59130386762,9984.7164202035,9993.88845146069,9981.3729169597,9985.05481809911,9991.27008871965,9992.52006190997,9997.03882915297,9997.05181199336,9998.32429075391,9996.25965680084,9995.80855736106,9992.54534355091,9996.34132702614,9995.6111869084,9997.39585958625,9996.54361015849,9996.99686937142,9998.65764203609,9997.01084926966,9997.4862764741,9998.54716237356,9998.47779641964,9999.11494821418,9999.07633821762,9995.16233431551,9993.1573570001,9975.92401274689,9979.9917196787,9983.83754157133,9980.41161718652,9991.03239249715,9995.57782121703,9972.52929206126,9974.29709173959,9970.29603427089,9979.50758937784,9968.5775187962,9967.74747601909,9980.08389131439,94.4482831752798,95.0838233124616,94.7376669678544,95.2820771405177,95.7026007621135,95.5814667342349,95.0172809667216,95.4339361662665,94.6188964595587,94.168846271052,93.9829282664565,92.9959967288652,92.8472722718389,94.0043735619196,93.5380321678851,93.7393526405451,93.4377124596824,93.8157780889523,981.33,981.55,981.77,982,982.22,982.44,982.999377014046,983.102382932369,983.943906872556,984.447485604435,984.14511203,82.6065,87.84071,30.93721,61.2,22.34231,50.5
"21","Amalfi",5031,5,"Antioquia",9991.92709332089,9997.13234792043,9998.90875972099,9996.05393520055,9996.99873039052,9998.89884228202,9999.23247481553,9999.3347869502,9995.89637328711,9999.29166289852,9998.44916262328,9996.64499906098,9985.25684292966,9969.48675174137,9987.79020190262,9981.5647581145,9989.91900626013,9990.57268073672,9995.66381322139,9994.1762037052,9995.66137281139,9991.13386768263,9996.32680217541,9996.75214009956,9995.90280709056,9994.50046450294,9994.1384153539,9991.92177781145,9993.0718817712,9996.90553234122,9997.59687194286,9996.06163575026,9999.12809405862,9999.30751500227,9999.01877365951,9998.89909316243,9997.49387810346,9981.26528655451,9979.78485210806,9987.22798851035,9991.6608111185,9999.2907744163,9997.0230444057,9997.1664073787,9997.59417982376,9993.16051686688,9976.43106767659,9966.52402856573,9965.6584327182,9976.26040426192,91.9834595479165,91.7466983822667,91.8558005718487,92.3309519980224,91.8357363870767,92.1252897794828,92.7424414424305,91.8317290802436,91.7881068620053,90.7812677938431,90.6922730983634,92.21988987777,91.8033872725287,91.659540714744,91.3018042427957,91.4624682853554,90.2279859300371,91.0766866982947,982.74,982.93,983.12,983.31,983.51,983.7,984.863377099975,984.863377099975,985.984673751329,986.15010854727,985.84100451,82.59164,89.04351,31.607,56.7,9.11756,33.7
"22","Ambalema",73030,73,"Tolima",9997.8344664361,9995.31112467956,9998.85215700686,9993.83506162688,9997.38589836238,9997.56266918649,9997.50399930515,9995.01500379329,9998.74551698151,9988.13309708878,9991.10668647404,9993.58551992588,9992.2925627725,9969.74286382837,9990.26480213233,9982.55340459156,9992.65556830422,9997.35046029633,9996.0640856912,9998.22380303986,9996.89731509318,9997.67544982027,9995.29864677097,9997.2629091628,9998.10533578852,9996.43156695295,9996.74476933186,9996.00032001671,9994.71561164988,9996.05010476806,9997.03526580613,9995.73228033638,9999.0798166886,9996.5550300472,9998.93897556204,9996.84217695727,9985.95044031525,9990.99583698661,9978.66302191618,9986.41086392091,9981.1439896332,9992.69093774832,9993.5822923973,9948.90801020048,9954.7649004142,9972.83293855459,9977.12249377018,9964.68481853465,9959.12475297022,9961.04631017314,94.2059477734631,95.0660667234763,95.2362895645887,94.5045178886105,94.0680169220014,95.1932951866702,93.2989622738136,94.936353313283,93.9938795776427,94.1472004351916,92.870617182457,93.9590743180094,93.1173741936975,92.1205054995674,93.2642691123277,93.7393526405451,93.281290662768,93.7117269958837,984.37,984.37,984.37,984.37,984.38,984.38,984.38,984.459063265147,984.617769475628,984.617769475628,982.792975468521,86.19311,89.49629,26.50898,67.1,19.19739,59.5
"23","Anapoima",25035,25,"Cundinamarca",9985.17482256992,9994.90474093415,9987.41477552661,9967.98408760202,9990.54926214367,9989.31755558183,9996.48132055572,9995.37548591181,9990.17080144045,9991.64993831215,9995.98623387476,9996.72470125364,9996.22891868059,9966.54809124606,9978.24155991445,9973.38365327756,9994.6878751044,9995.05645027292,9997.78236152443,9998.50281610397,9998.97203289217,9998.39286501396,9998.6657941353,9998.80263156175,9999.06371702428,9998.11489549645,9998.24010769335,9999.11337699209,9999.01254870188,9999.17673921461,9999.15953010351,9998.88703813275,9998.98555365772,9999.11887929414,9998.63105577805,9999.23311962057,9995.37508785638,9987.67603656698,9984.21933917034,9982.21433993567,9980.54244010118,9989.77438183313,9989.94638512738,9990.31316862481,9991.50695924964,9995.21977499634,9995.80787704981,9978.84214340032,9978.52717276607,9968.98333125242,93.1277742834052,93.2319465575643,93.4072216898665,92.89601809793,92.4867080283873,92.6787983539513,90.118145746981,89.0889668338128,90.0276438276441,89.3959740716281,90.5905888091896,91.2901246289799,91.1538581575723,90.0188340842714,93.3992818784747,89.7637139025034,91.3253188973372,89.7169766711319,984.29,984.64,984.99,985.34,985.69,986.04,986.04,986.500550692129,986.500550692129,987.799736313308,987.799736313308,88.05071,94.47497,52.66945,77.4,42.51543,68.3
"24","Andes",5034,5,"Antioquia",9997.5381716647,9998.2554100566,9999.20623771262,9997.86834010774,9999.61433366795,9998.98732269025,9999.58810866376,9999.64037732609,9993.96035637387,9998.57587782147,9999.21633131244,9996.83157127651,9993.11555093308,9991.5849351773,9992.99196972801,9989.5833056757,9990.32244914279,9996.91966861594,9995.27559419173,9992.90020714187,9996.49095220284,9995.27889388027,9996.55249184319,9997.20459600795,9996.32230224175,9992.2941265025,9993.48406307683,9993.44882799127,9994.75435994357,9995.27627605442,9994.02882039411,9989.0508398219,9999.1214588729,9999.24010524156,9998.50245837168,9999.18634543283,9994.17322958668,9972.33273344673,9975.10297398518,9982.21769866754,9977.93642253745,9999.41979818587,9997.81180997104,9995.37922515544,9996.27277943844,9990.78581723859,9976.61188997906,9964.7766676433,9969.58988772236,9968.24813170093,92.1250576804523,92.1128779481573,91.4676638650983,90.8883829946515,91.7496185882903,91.7540829028921,92.4265963297281,91.681399102367,90.2502500535581,90.9334255327009,90.8091268024611,91.5305242844735,90.1951097245557,90.9403984680696,91.5103782589349,90.4950201999709,91.2426843132558,91.2226233811527,985.55,985.71,985.88,986.04,986.2,986.36,986.496701529492,987.076831789524,987.076831789524,986.837938202606,986.15299608,84.93494,88.28748,36.29768,59.9,21.51103,45.6
"25","Angostura",5038,5,"Antioquia",9990.58382993032,9996.34568173007,9994.8825702236,9998.87793845607,9998.95372769388,9998.91821499791,9998.81118465101,9998.968745017,9998.74883908486,9998.79877723409,9989.15568643761,9997.01547333305,9985.39553845369,9992.87237568456,9996.51770280391,9992.50489463681,9990.79982986065,9995.21666075805,9993.83455426272,9996.99132807267,9996.67961659382,9996.00402715387,9996.14923383795,9997.8025323723,9996.36987480343,9997.00682880869,9997.97256526156,9996.05525499804,9994.70561876943,9995.54516057923,9993.92655887562,9997.00495759804,9999.17861050018,9999.09334564093,9999.03186819125,9998.8405403755,9994.86488730647,9985.38592704098,9982.62027986142,9977.35151839989,9986.40440365005,9999.53150723209,9994.4945137573,9998.66036149747,9990.67788439142,9987.72410703424,9976.85859189957,9975.17596063269,9971.56090587878,9970.75588060517,92.0905735286874,92.1577794982707,92.3394971498112,91.0841668599249,90.8249705248469,91.6742005767759,91.3472253297231,92.0615422727668,91.2074858717116,90.5013382745046,90.9286536679772,90.9412572262405,89.738701149426,90.4910110830944,91.381160634557,89.9674312653955,90.8205614208152,90.3062987645379,968.66,969.21,969.76,970.31,970.86,971.4,973.207579928939,973.941892799796,973.941892799796,974.269473107208,971.55232946733,80.79589,86.35737,19.67306,46.2,13.76601,37.9
"26","Anolaima",25040,25,"Cundinamarca",9998.50355971304,9997.55401058803,9995.64336231506,9991.31068862944,9994.91896619309,9998.15516583385,9996.64166311702,9998.08535654133,9997.97309392375,9997.77184033168,9998.57507375229,9999.06833015677,9998.93929240118,9955.22506566526,9989.21158935452,9987.56235075154,9994.18348536278,9998.04840583267,9997.93738673277,9998.85123995859,9998.62959175243,9998.76087658256,9998.26524363797,9999.11348659101,9997.63491697097,9999.13807244046,9998.61505989069,9999.09103473507,9997.99754872792,9999.13443428172,9998.76551454078,9998.54786073472,9999.50473582181,9999.60984979601,9999.15586697547,9999.21686089858,9998.38138231464,9997.4069373799,9991.81929166144,9993.26678298572,9990.4935354661,9996.45867866662,9994.32702515732,9994.93557073876,9995.9866615707,9995.63634816215,9997.40204537158,9977.57227549038,9983.7285769161,9968.99193197856,94.0943727552076,92.9871682230585,92.6788691898908,94.021258148822,91.7092404681611,91.3985831158646,89.7219506145501,90.6176435150576,91.1992015963135,90.6902598389982,92.9226273871721,87.7869362919245,93.0235366615364,91.4011097621131,87.6727206199832,88.8435218014477,91.1470433983449,89.6536132015089,982.85,983.04,983.23,983.42,983.61,983.8,983.8,985.313377440689,985.313377440689,985.606889662435,984.023647525303,85.86496,91.16061,47.08847,77.3,40.33381,72.7
"27","Anserma",17042,17,"Caldas",9999.51135159465,9998.39195165316,9978.96318268385,9978.97668904405,9980.59671612187,9984.20482812688,9983.53220610719,9987.54584048159,9979.2272331232,9976.47981955885,9990.82913032816,9990.21470704453,9994.28390177717,9992.73737924686,9995.401631649,9989.26342591706,9978.53977172081,9988.46379796994,9986.5834068337,9985.8671631662,9995.28649783173,9994.51024865907,9995.32600099942,9995.0354035716,9995.45765291432,9997.58913140711,9996.82870919667,9996.43090021976,9996.19679567725,9997.70918031381,9997.99672311532,9998.00513302297,9997.25035138787,9996.08412441315,9995.69201987996,9997.09746692224,9994.89989406754,9989.72614992026,9989.51262118247,9988.7926840257,9990.20599554337,9983.43525065147,9982.8993019055,9976.15984399119,9983.44735548066,9985.46606723232,9980.66916780591,9976.30060194141,9981.72595914984,9977.05849707531,93.2947065688442,93.6412850117642,94.4571133587022,94.1821819640406,93.3488798128656,92.6377522606256,93.6614526990509,93.8479195842592,92.6529922791437,94.7058278416116,93.2547271240761,93.441448512105,92.6551730640442,93.3813807937311,92.3825564018604,92.6038699538356,93.7362636513321,92.0357115321037,988.36,988.71,989.06,989.41,989.76,990.11,990.762829046803,990.762829046803,990.960627327654,991.864564594888,991.67694151,90.17603,92.7175,36.19107,67.5,21.54886,51.9
"28","Ansermanuevo",76041,76,"Valle del Cauca",9995.45372452025,9998.86010985048,9997.54767803592,9994.98699845091,9995.54019726378,9995.12885863868,9993.45311492015,9994.27868203153,9996.06647957137,9994.02704633251,9993.34150747174,9994.33612783225,9993.27521920609,9994.167534615,9992.6055188708,9995.10287380598,9987.91383830273,9989.62607926212,9985.88812519373,9990.95523274772,9987.3757796185,9991.41761940494,9992.18272256489,9992.67815617971,9987.34997953684,9986.34742686908,9991.27282487214,9994.5542876725,9994.89584867467,9993.60335094221,9991.60320695976,9992.96212954572,9996.69326395991,9996.2579899624,9994.1685195954,9996.20061055739,9994.73576142275,9990.26951406092,9990.68706313712,9985.72966041921,9989.67862165932,9993.31874525142,9985.33302991147,9980.66352213273,9986.82535073186,9982.14120195668,9981.93647390391,9979.70859350438,9982.38275695841,9979.54488692506,93.8098476882009,93.0540820378257,92.6895478195406,92.4740754368087,92.2166605231122,92.5863798575822,91.976016531262,91.8994136760045,91.201408054433,91.4272343242753,91.4763549888845,91.1940906365225,90.9199700173565,91.5344571869788,91.6587892815747,91.2584644664948,91.8081383586066,92.4072763330626,979.48,979.48,979.48,979.48,979.48,979.48,979.48,979.48,980.9661525739,980.435774284834,982.76587356751,79.53607,90.01976,27.88839,68.7,16.61509,59.6
"29","Apulo",25599,25,"Cundinamarca",9977.39104638025,9965.38213471621,9978.25887059655,9973.36525528711,9985.15579040606,9995.08164340924,9988.19681645186,9995.28137282431,9993.80790839008,9995.50044837475,9995.95405745713,9996.95614211407,9996.96634524096,9962.10463209351,9970.58312729201,9962.37781577406,9973.62245111022,9997.99512944791,9994.43465938352,9998.30954007828,9994.81800974008,9998.5177759782,9998.0588980028,9997.22828419944,9998.87155762494,9998.55657957876,9996.79455855487,9997.61433005885,9998.41976716313,9998.95297041121,9998.14081398588,9998.67688620701,9998.02048576356,9999.48918111048,9998.14754584796,9998.97163541103,9998.61515231687,9992.05185589387,9993.22145483572,9993.36962517373,9989.5265738638,9996.68400098566,9995.40525235177,9990.50592319643,9997.69937323442,9997.3879090408,9994.69070905778,9984.06315075293,9982.75769334324,9965.63026925797,92.4630113037427,93.4673238864597,92.7076130450815,92.5507095789287,93.2598496259431,91.2996420853993,91.5829268254946,91.3599843900509,90.8152802996899,90.8169633843736,89.6591784580349,91.4336683514555,90.7397452699163,90.7509471285856,89.6430768096043,89.0578598815969,89.9207562594722,89.9030301195574,984.82,985.16,985.5,985.84,986.17,986.51,986.51,986.53035135336,986.53035135336,986.53035135336,986.86611275,82.14083,91.92359,41.85709,71.6,29.95575,59.2
"30","Aracataca",47053,47,"Magdalena",9999.5403132998,9999.66199627675,9999.29392981112,9999.46952526094,9999.47456357477,9998.20505603299,9998.71885216247,9997.96102788218,9998.75373096193,9996.41089832895,9995.94003378053,9996.99581127955,9996.75437503258,9995.5417484555,9988.22586307118,9991.74907456142,9989.56844564602,9990.46229391237,9994.11832883291,9996.43699332153,9996.24945897095,9993.55711557231,9997.50247546488,9997.86972077613,9996.54027757719,9996.8709535607,9998.19656914501,9997.40284170127,9998.27624388432,9997.79262563099,9998.11837582911,9997.81144668248,9999.24052361889,9999.7489363107,9994.95002450859,9993.32244928396,9990.66677918088,9988.94711161968,9983.1968046261,9990.92640500209,9995.34538301193,9996.26540482623,9996.62244486647,9985.1810112873,9987.07030361377,9988.23045470597,9986.87400077442,9984.08416946479,9984.67798340222,9980.12069878374,93.634600629962,94.4549551757216,93.732487835058,94.2453580488179,93.8520000094967,95.5393410624787,95.5483670063266,94.9092195644504,93.4104640256938,93.9170592646309,92.5444250652564,93.3140448559566,93.6426992219931,93.8529489255602,94.9263925565425,92.701924307576,93.1857260080227,92.8618467748297,979.24,979.7,980.16,980.62,981.08,981.54,982.031802052654,983.828621847389,983.828621847389,985.44575966265,986.83227981,77.65338,86.58828,17.13124,50,12.09147,35
"31","Aranzazu",17050,17,"Caldas",9999.44279957607,9999.41687899172,9988.75170951786,9990.5051142332,9985.66812581759,9977.80341597212,9991.45469636729,9993.07640289569,9994.98342330138,9990.99379099818,9993.6373111571,9996.77503314504,9994.45849898909,9995.00215036658,9998.49507460558,9994.28560988199,9991.04262635998,9991.18022793575,9995.22076156661,9993.11957888591,9993.36995770736,9995.01958685149,9996.36904365216,9996.97133080407,9997.01961429945,9997.82331126818,9997.56436662822,9998.16653935879,9997.88843613193,9998.47230626574,9998.11638955038,9998.04607084341,9997.60232143175,9997.32874672667,9996.82087354865,9995.56323629092,9996.58256247233,9996.29446138684,9989.87337206676,9992.37825423171,9988.88615589468,9984.846203972,9982.75926347562,9987.94081873282,9984.91214198297,9987.34888885651,9986.1883635762,9981.89854742461,9986.22299597499,9988.72000117435,94.3986639193215,93.8398898918788,96.0686109901937,94.5578200251767,95.6613636767941,94.6085798016855,93.7751637747297,93.5609137694369,93.3188366175524,93.9423411302105,93.5853951006271,93.9729459787975,92.8120494075535,93.0182721691732,92.6413791690468,92.6038699538356,92.6391865519496,92.323172497165,978.76,979.61,980.46,981.31,982.16,983.01,983.01,983.102885783555,983.417124468697,983.395536949666,985.240292794559,91.29414,91.71164,41.10718,67.9,20.87887,49.6
"32","Aratoca",68051,68,"Santander",9996.67216249291,9997.75489230781,9996.50960941529,9994.12279249404,9998.80696311792,9989.66295829541,9984.63768064108,9994.23433983088,9988.60843418406,9990.62885875665,9990.654211504,9987.14768671822,9991.71356841155,9989.45228367662,9988.63140910432,9992.79714918603,9998.48984202922,9998.56697393547,9998.12846273737,9998.30139736966,9997.89924202901,9998.16318384165,9998.69591506113,9998.28252057401,9998.64002399603,9998.54840863571,9998.9457232481,9998.74672860424,9998.89376574917,9998.83122345989,9999.04942207419,9998.98566360479,9994.63243712178,9992.58049743517,9984.74161092827,9988.65856964923,9990.93248744093,9985.54539356931,9989.5275341565,9986.64135492558,9990.50932827275,9976.807450746,9977.29513958609,9979.8615393954,9977.92715942735,9971.03584481077,9979.08415879258,9978.55231612041,9981.42413850634,9984.07591025282,93.9415221804404,94.4900440168165,94.2624053050483,93.9337737172728,94.9314634667165,93.6817362607766,93.496541251157,93.9721768022568,93.8132473479235,92.9716434837449,92.0948832478505,94.0870496023475,93.2454625447914,92.6679849145982,92.7401970069135,93.9452251635731,92.9962825883285,93.0699773133383,976.17,976.89,977.6,978.32,979.03,979.75,979.75,980.912355674518,981.013799440015,982.434230295913,983.70443427,82.92593,88.41384,21.82253,59.4,12.6695,52.4
"33","Arauca",81001,81,"Arauca",9997.31502761551,9998.51744451233,9997.18351756444,9988.21361376806,9991.34550466892,9995.06825898001,9994.17268858821,9987.19973406307,9988.01847985611,9983.54844526938,9985.70222521017,9977.26937842991,9977.34872870689,9975.43651840065,9972.56645845267,9957.1610052803,9991.63729394152,9993.70792045423,9995.61348865458,9997.4537893967,9998.54705085959,9998.36368746824,9998.32029051027,9998.32913356629,9998.40365559162,9999.23450184489,9998.18395156534,9995.87994742455,9998.10074717457,9998.52975984255,9998.04752036815,9996.36973345604,9987.56394775553,9981.40689015244,9973.2619171785,9976.11394662798,9969.62362292239,9977.50955245443,9948.37842589429,9962.0734990291,9979.88900259966,9973.01410572759,9971.71177967566,9967.28879648226,9966.6244069557,9966.14436673643,9960.43340408113,9956.59704407573,9949.51838363221,9956.07533763691,94.5179218818803,95.5685461059777,94.1588102204342,95.7634368886978,95.0875905132547,94.6850934729829,95.5554925454509,95.3897194957676,94.7000606372053,93.9245622196988,94.0459114607707,94.281462585034,93.8516373357095,94.0338983050847,93.7513976215255,94.2469102571365,93.3418309185467,92.8279365366718,969.29,969.97,970.65,971.34,972.02,972.7,974.067045975397,974.907522494989,976.789998626781,978.137357996742,979.90656858,86.16708,93.4212,50.44143,61.4,11.24843,40
