POLY_ID,DPTO_CC,DPTO_CN,MPIO_CCD,MPIO_CCN,MPIO_CN,MPIO_CR,MPIO_NAN,MPIO_NAR,NMr2022,Shap_Ar,Shp_Lng,above03,above18,above22,below03,below18,below22,e__2003,e__2018,JC18,NN18,PP_VAL18,JC22,NN22,PP_VAL22
198,15,BOYACÁ,047,   15047.000000000000000,AQUITANIA,1789,2018,     942.146562715999950,    9999.492286301310700,       0.076843503640000,       1.800311465830000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9992.360000000000600,    9998.790000000000900,0,11,,0,11,
199,15,BOYACÁ,051,   15051.000000000000000,ARCABUCO,1856,2018,     137.898588025000010,   10000.108970187701000,       0.011256737760000,       0.752708972050000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9996.530000000000700,    9999.540000000000900,0,7,,0,7,
200,15,BOYACÁ,087,   15087.000000000000000,BELÉN,1756,2018,     163.088220029000010,    9999.867322369840600,       0.013314920230000,       0.629348882240000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9997.793457239380600,    9999.597046593049500,0,6,,0,6,
201,15,BOYACÁ,090,   15090.000000000000000,BERBEO,Ordenanza 28 de Abril 9 de 1913,2018,      58.013016305800001,    9999.949084762200100,       0.004730849900000,       0.429174258830000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.480414502839300,    9999.340069183810600,0,4,,0,4,
202,15,BOYACÁ,092,   15092.000000000000000,BETÉITIVA,1754,2018,     101.899548477000000,    9999.977617853810400,       0.008317809590000,       0.473818437150000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.672001616419900,    9999.370312097089500,0,7,,0,7,
203,15,BOYACÁ,097,   15097.000000000000000,BOAVITA,1613,2018,     145.305291200999990,   10000.119097828599000,       0.011867743110000,       0.659782166000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9999.433459507250500,    9999.524555966350800,0,7,,0,7,
204,15,BOYACÁ,104,   15104.000000000000000,BOYACÁ,1537,2018,      48.022867932399997,   10000.202561061700000,       0.003918021850000,       0.325613951630000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9999.123415279560500,    9999.503082592440500,0,6,,0,6,
205,15,BOYACÁ,106,   15106.000000000000000,BRICEÑO,Ordenanza 14 del 25 de Julio de 1890,2018,      64.599702949299996,    9999.886377257920700,       0.005273255220000,       0.484975252320000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.729999999999600,    9999.379999999999200,0,6,,0,6,
206,15,BOYACÁ,109,   15109.000000000000000,BUENAVISTA,1822,2018,     110.156756515000000,    9999.371428435049900,       0.008989317630000,       0.467781128130000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.010000000000200,    9998.659999999999900,0,5,,0,5,
207,15,BOYACÁ,114,   15114.000000000000000,BUSBANZÁ,1851,2018,      25.352714632900000,   10000.030604612200000,       0.002069241190000,       0.204497975690000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9997.996989921719400,    9999.298122255260800,0,3,,0,3,
